GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,FIG001,FII001,FIJ001
"G1200150","2002","Florida","12","Charlotte","015","Charlotte, FL",31486,781409000,3393
"G1200170","2002","Florida","12","Citrus","017","Citrus, FL",23164,569979000,2475
"G1200190","2002","Florida","12","Clay","019","Clay, FL",32846,732558000,3035
"G1200210","2002","Florida","12","Collier","021","Collier, FL",97794,2970981000,9201
"G1200230","2002","Florida","12","Columbia","023","Columbia, FL",15532,385969000,1194
"G1200270","2002","Florida","12","Desoto","027","De Soto, FL",4305,88881000,457
"G1200290","2002","Florida","12","Dixie","029","Dixie, FL",1440,28617000,196
"G1200310","2002","Florida","12","Duval","031","Duval, FL",397861,13077656000,21863
"G1200330","2002","Florida","12","Escambia","033","Escambia, FL",106609,2766169000,6740
"G1200350","2002","Florida","12","Flagler","035","Flagler, FL",12027,282757000,1234
"G1200370","2002","Florida","12","Franklin","037","Franklin, FL",2111,44451000,351
"G1200390","2002","Florida","12","Gadsden","039","Gadsden, FL",9804,247576000,580
"G1200410","2002","Florida","12","Gilchrist","041","Gilchrist, FL",1179,24290000,188
"G1200430","2002","Florida","12","Glades","043","Glades, FL",664,16862000,66
"G1200450","2002","Florida","12","Gulf","045","Gulf, FL",2097,51816000,282
"G1200470","2002","Florida","12","Hamilton","047","Hamilton, FL",1818,56294000,181
"G1200490","2002","Florida","12","Hardee","049","Hardee, FL",3919,93094000,391
"G1200510","2002","Florida","12","Hendry","051","Hendry, FL",5577,127796000,537
"G1200530","2002","Florida","12","Hernando","053","Hernando, FL",24494,578069000,2560
"G1200550","2002","Florida","12","Highlands","055","Highlands, FL",17129,397757000,1831
"G1200570","2002","Florida","12","Hillsborough","057","Hillsborough, FL",515199,18285990000,28315
"G1200590","2002","Florida","12","Holmes","059","Holmes, FL",2031,35107000,271
"G1200610","2002","Florida","12","Indian River","061","Indian River, FL",38619,1028174000,3580
"G1200630","2002","Florida","12","Jackson","063","Jackson, FL",8697,177609000,796
"G1200650","2002","Florida","12","Jefferson","065","Jefferson, FL",1888,39562000,254
"G1200670","2002","Florida","12","Lafayette","067","Lafayette, FL",648,11166000,84
"G1200690","2002","Florida","12","Lake","069","Lake, FL",55055,1346490000,4910
"G1200710","2002","Florida","12","Lee","071","Lee, FL",155807,4428281000,13768
"G1200730","2002","Florida","12","Leon","073","Leon, FL",93204,2598268000,6726
"G1200750","2002","Florida","12","Levy","075","Levy, FL",5591,110855000,653
"G1200770","2002","Florida","12","Liberty","077","Liberty, FL",1078,27110000,81
"G1200790","2002","Florida","12","Madison","079","Madison, FL",3758,73433000,316
"G1200810","2002","Florida","12","Manatee","081","Manatee, FL",73016,2017870000,6207
"G1200830","2002","Florida","12","Marion","083","Marion, FL",74105,1833732000,5794
"G1200850","2002","Florida","12","Martin","085","Martin, FL",47568,1337850000,4525
"G1200860","2002","Florida","12","Miami-Dade","086","Miami-Dade, FL",820215,27272760000,69345
"G1200870","2002","Florida","12","Monroe","087","Monroe, FL",31585,714233000,3813
"G1200890","2002","Florida","12","Nassau","089","Nassau, FL",12699,362260000,1285
"G1200910","2002","Florida","12","Okaloosa","091","Okaloosa, FL",57709,1488800000,4906
"G1200930","2002","Florida","12","Okeechobee","093","Okeechobee, FL",7329,156572000,708
"G1200950","2002","Florida","12","Orange","095","Orange, FL",548294,17161737000,27335
"G1200970","2002","Florida","12","Osceola","097","Osceola, FL",48679,1127440000,3787
"G1200990","2002","Florida","12","Palm Beach","099","Palm Beach, FL",457850,15728854000,38778
"G1201010","2002","Florida","12","Pasco","101","Pasco, FL",65515,1551037000,6737
"G1201030","2002","Florida","12","Pinellas","103","Pinellas, FL",404440,12604293000,26252
"G1201050","2002","Florida","12","Polk","105","Polk, FL",156908,4451761000,9807
"G1201070","2002","Florida","12","Putnam","107","Putnam, FL",12600,316910000,1273
"G1201090","2002","Florida","12","St Johns","109","St. Johns, FL",42817,1047479000,3877
"G1201110","2002","Florida","12","St Lucie","111","St. Lucie, FL",43952,1155425000,4088
"G1201130","2002","Florida","12","Santa Rosa","113","Santa Rosa, FL",19396,428976000,2078
"G1201150","2002","Florida","12","Sarasota","115","Sarasota, FL",134497,3896008000,11792
"G1201170","2002","Florida","12","Seminole","117","Seminole, FL",141055,4739605000,11197
"G1201190","2002","Florida","12","Sumter","119","Sumter, FL",8293,208259000,652
"G1201210","2002","Florida","12","Suwannee","121","Suwannee, FL",7175,154661000,625
"G1201230","2002","Florida","12","Taylor","123","Taylor, FL",4807,128568000,394
"G1201250","2002","Florida","12","Union","125","Union, FL",1242,32882000,123
"G1201270","2002","Florida","12","Volusia","127","Volusia, FL",133177,3197870000,11246
"G1201290","2002","Florida","12","Wakulla","129","Wakulla, FL",2605,59553000,367
"G1201310","2002","Florida","12","Walton","131","Walton, FL",9483,220125000,1096
"G1201330","2002","Florida","12","Washington","133","Washington, FL",3750,72990000,357
"G1209990","2002","Florida","12","Remainder of Florida","999","Florida Statewide No Fixed Loc",385694,8809557000,145
"G1300010","2002","Georgia","13","Appling","001","Appling, GA",4692,148566000,402
"G1300030","2002","Georgia","13","Atkinson","003","Atkinson, GA",1472,32843000,91
"G1300050","2002","Georgia","13","Bacon","005","Bacon, GA",2147,48009000,208
"G1300070","2002","Georgia","13","Baker","007","Baker, GA",388,6918000,25
"G1300090","2002","Georgia","13","Baldwin","009","Baldwin, GA",13758,343513000,855
"G1300110","2002","Georgia","13","Banks","011","Banks, GA",1144,23349000,146
"G1300130","2002","Georgia","13","Barrow","013","Barrow, GA",10707,287385000,900
"G1300150","2002","Georgia","13","Bartow","015","Bartow, GA",27375,767463000,1709
"G1300170","2002","Georgia","13","Ben Hill","017","Ben Hill, GA",6358,148221000,369
"G1300190","2002","Georgia","13","Berrien","019","Berrien, GA",3806,91553000,275
"G1300210","2002","Georgia","13","Bibb","021","Bibb, GA",77497,2210468000,4487
"G1300230","2002","Georgia","13","Bleckley","023","Bleckley, GA",3001,63770000,199
"G1300250","2002","Georgia","13","Brantley","025","Brantley, GA",1523,30312000,191
"G1300270","2002","Georgia","13","Brooks","027","Brooks, GA",1914,44135000,200
"G1300290","2002","Georgia","13","Bryan","029","Bryan, GA",3270,72594000,437
"G1300310","2002","Georgia","13","Bulloch","031","Bulloch, GA",16383,343935000,1262
"G1300330","2002","Georgia","13","Burke","033","Burke, GA",5210,153294000,339
"G1300350","2002","Georgia","13","Butts","035","Butts, GA",4389,100547000,350
"G1300370","2002","Georgia","13","Calhoun","037","Calhoun, GA",712,14328000,111
"G1300390","2002","Georgia","13","Camden","039","Camden, GA",8585,196289000,736
"G1300430","2002","Georgia","13","Candler","043","Candler, GA",2145,43500000,197
"G1300450","2002","Georgia","13","Carroll","045","Carroll, GA",25420,734949000,1894
"G1300470","2002","Georgia","13","Catoosa","047","Catoosa, GA",10831,278023000,796
"G1300490","2002","Georgia","13","Charlton","049","Charlton, GA",1793,40188000,174
"G1300510","2002","Georgia","13","Chatham","051","Chatham, GA",112680,3271318000,6667
"G1300530","2002","Georgia","13","Chattahoochee","053","Chattahoochee, GA",636,13902000,65
"G1300550","2002","Georgia","13","Chattooga","055","Chattooga, GA",6561,147558000,341
"G1300570","2002","Georgia","13","Cherokee","057","Cherokee, GA",31018,834201000,3739
"G1300590","2002","Georgia","13","Clarke","059","Clarke, GA",44869,1170771000,2799
"G1300610","2002","Georgia","13","Clay","061","Clay, GA",405,9180000,45
"G1300630","2002","Georgia","13","Clayton","063","Clayton, GA",74897,2078562000,4190
"G1300650","2002","Georgia","13","Clinch","065","Clinch, GA",1876,39976000,121
"G1300670","2002","Georgia","13","Cobb","067","Cobb, GA",302068,12035297000,18344
"G1300690","2002","Georgia","13","Coffee","069","Coffee, GA",15107,356780000,833
"G1300710","2002","Georgia","13","Colquitt","071","Colquitt, GA",10467,223025000,893
"G1300730","2002","Georgia","13","Columbia","073","Columbia, GA",22050,570050000,1784
"G1300750","2002","Georgia","13","Cook","075","Cook, GA",3776,78460000,342
"G1300770","2002","Georgia","13","Coweta","077","Coweta, GA",24013,652840000,1801
"G1300790","2002","Georgia","13","Crawford","079","Crawford, GA",689,12785000,94
"G1300810","2002","Georgia","13","Crisp","081","Crisp, GA",6998,159510000,535
"G1300830","2002","Georgia","13","Dade","083","Dade, GA",3242,64533000,237
"G1300850","2002","Georgia","13","Dawson","085","Dawson, GA",4723,105183000,514
"G1300870","2002","Georgia","13","Decatur","087","Decatur, GA",8517,195274000,607
"G1300890","2002","Georgia","13","DeKalb","089","De Kalb, GA",283358,10258408000,15694
"G1300910","2002","Georgia","13","Dodge","091","Dodge, GA",3446,68217000,362
"G1300930","2002","Georgia","13","Dooly","093","Dooly, GA",1635,36327000,167
"G1300950","2002","Georgia","13","Dougherty","095","Dougherty, GA",42681,1207761000,2573
"G1300970","2002","Georgia","13","Douglas","097","Douglas, GA",30778,741141000,2275
"G1300990","2002","Georgia","13","Early","099","Early, GA",2790,105834000,233
"G1301010","2002","Georgia","13","Echols","101","Echols, GA",56,1349000,15
"G1301030","2002","Georgia","13","Effingham","103","Effingham, GA",5823,176440000,544
"G1301050","2002","Georgia","13","Elbert","105","Elbert, GA",5901,139693000,544
"G1301070","2002","Georgia","13","Emanuel","107","Emanuel, GA",5257,112008000,417
"G1301090","2002","Georgia","13","Evans","109","Evans, GA",4128,83460000,244
"G1301110","2002","Georgia","13","Fannin","111","Fannin, GA",4394,87340000,489
"G1301130","2002","Georgia","13","Fayette","113","Fayette, GA",34270,1025456000,2683
"G1301150","2002","Georgia","13","Floyd","115","Floyd, GA",36121,941351000,2057
"G1301170","2002","Georgia","13","Forsyth","117","Forsyth, GA",43166,1430798000,3315
"G1301190","2002","Georgia","13","Franklin","119","Franklin, GA",6816,180433000,488
"G1301210","2002","Georgia","13","Fulton","121","Fulton, GA",731167,33522931000,31600
"G1301230","2002","Georgia","13","Gilmer","123","Gilmer, GA",6454,143414000,482
"G1301250","2002","Georgia","13","Glascock","125","Glascock, GA",210,3049000,23
"G1301270","2002","Georgia","13","Glynn","127","Glynn, GA",31026,766470000,2416
"G1301290","2002","Georgia","13","Gordon","129","Gordon, GA",16767,460312000,1008
"G1301310","2002","Georgia","13","Grady","131","Grady, GA",3701,79849000,400
"G1301330","2002","Georgia","13","Greene","133","Greene, GA",3294,84799000,322
"G1301350","2002","Georgia","13","Gwinnett","135","Gwinnett, GA",291476,10741089000,18851
"G1301370","2002","Georgia","13","Habersham","137","Habersham, GA",12465,294108000,879
"G1301390","2002","Georgia","13","Hall","139","Hall, GA",56685,1743245000,3531
"G1301410","2002","Georgia","13","Hancock","141","Hancock, GA",656,10787000,88
"G1301430","2002","Georgia","13","Haralson","143","Haralson, GA",5389,137738000,472
"G1301450","2002","Georgia","13","Harris","145","Harris, GA",4362,83855000,418
"G1301470","2002","Georgia","13","Hart","147","Hart, GA",5373,125547000,384
"G1301490","2002","Georgia","13","Heard","149","Heard, GA",1271,26846000,126
"G1301510","2002","Georgia","13","Henry","151","Henry, GA",32705,822385000,2742
"G1301530","2002","Georgia","13","Houston","153","Houston, GA",31223,711928000,2093
"G1301550","2002","Georgia","13","Irwin","155","Irwin, GA",1763,37255000,128
"G1301570","2002","Georgia","13","Jackson","157","Jackson, GA",14815,375456000,1059
"G1301590","2002","Georgia","13","Jasper","159","Jasper, GA",2092,51671000,174
"G1301610","2002","Georgia","13","Jeff Davis","161","Jeff Davis, GA",4059,95765000,308
"G1301630","2002","Georgia","13","Jefferson","163","Jefferson, GA",4662,119686000,362
"G1301650","2002","Georgia","13","Jenkins","165","Jenkins, GA",2025,41702000,137
"G1301670","2002","Georgia","13","Johnson","167","Johnson, GA",1288,28640000,147
"G1301690","2002","Georgia","13","Jones","169","Jones, GA",1964,45090000,287
"G1301710","2002","Georgia","13","Lamar","171","Lamar, GA",2490,55035000,241
"G1301730","2002","Georgia","13","Lanier","173","Lanier, GA",745,14067000,113
"G1301750","2002","Georgia","13","Laurens","175","Laurens, GA",16918,436325000,1047
"G1301770","2002","Georgia","13","Lee","177","Lee, GA",3153,66421000,275
"G1301790","2002","Georgia","13","Liberty","179","Liberty, GA",9273,212438000,744
"G1301810","2002","Georgia","13","Lincoln","181","Lincoln, GA",1039,18098000,154
"G1301830","2002","Georgia","13","Long","183","Long, GA",398,5952000,58
"G1301850","2002","Georgia","13","Lowndes","185","Lowndes, GA",38647,894098000,2516
"G1301870","2002","Georgia","13","Lumpkin","187","Lumpkin, GA",4333,102898000,437
"G1301890","2002","Georgia","13","McDuffie","189","McDuffie, GA",6762,154266000,478
"G1301910","2002","Georgia","13","McIntosh","191","McIntosh, GA",1845,31777000,223
"G1301930","2002","Georgia","13","Macon","193","Macon, GA",2389,64020000,206
"G1301950","2002","Georgia","13","Madison","195","Madison, GA",2887,64056000,393
"G1301970","2002","Georgia","13","Marion","197","Marion, GA",1943,37147000,88
"G1301990","2002","Georgia","13","Meriwether","199","Meriwether, GA",4232,104891000,341
"G1302010","2002","Georgia","13","Miller","201","Miller, GA",1004,18568000,143
"G1302050","2002","Georgia","13","Mitchell","205","Mitchell, GA",6301,125453000,421
"G1302070","2002","Georgia","13","Monroe","207","Monroe, GA",3696,92790000,382
"G1302090","2002","Georgia","13","Montgomery","209","Montgomery, GA",1034,22279000,97
"G1302110","2002","Georgia","13","Morgan","211","Morgan, GA",4720,112146000,421
"G1302130","2002","Georgia","13","Murray","213","Murray, GA",9732,243872000,463
"G1302150","2002","Georgia","13","Muscogee","215","Muscogee, GA",80129,2226499000,4309
"G1302170","2002","Georgia","13","Newton","217","Newton, GA",17349,518238000,1313
"G1302190","2002","Georgia","13","Oconee","219","Oconee, GA",5936,144574000,682
"G1302210","2002","Georgia","13","Oglethorpe","221","Oglethorpe, GA",821,16569000,161
"G1302230","2002","Georgia","13","Paulding","223","Paulding, GA",10404,253765000,1219
"G1302250","2002","Georgia","13","Peach","225","Peach, GA",6170,138352000,470
"G1302270","2002","Georgia","13","Pickens","227","Pickens, GA",5349,132875000,550
"G1302290","2002","Georgia","13","Pierce","229","Pierce, GA",2783,53206000,293
"G1302310","2002","Georgia","13","Pike","231","Pike, GA",1019,21803000,206
"G1302330","2002","Georgia","13","Polk","233","Polk, GA",8446,198043000,622
"G1302350","2002","Georgia","13","Pulaski","235","Pulaski, GA",2263,45832000,194
"G1302370","2002","Georgia","13","Putnam","237","Putnam, GA",5848,134187000,395
"G1302390","2002","Georgia","13","Quitman","239","Quitman, GA",361,6013000,42
"G1302410","2002","Georgia","13","Rabun","241","Rabun, GA",5052,119454000,503
"G1302430","2002","Georgia","13","Randolph","243","Randolph, GA",1465,32599000,157
"G1302450","2002","Georgia","13","Richmond","245","Richmond, GA",89352,2687640000,4531
"G1302470","2002","Georgia","13","Rockdale","247","Rockdale, GA",32942,1017104000,2001
"G1302490","2002","Georgia","13","Schley","249","Schley, GA",1002,24462000,63
"G1302510","2002","Georgia","13","Screven","251","Screven, GA",2608,59439000,235
"G1302530","2002","Georgia","13","Seminole","253","Seminole, GA",1579,29701000,188
"G1302550","2002","Georgia","13","Spalding","255","Spalding, GA",19164,455613000,1222
"G1302570","2002","Georgia","13","Stephens","257","Stephens, GA",9016,219137000,598
"G1302590","2002","Georgia","13","Stewart","259","Stewart, GA",745,15340000,93
"G1302610","2002","Georgia","13","Sumter","261","Sumter, GA",11078,261460000,714
"G1302630","2002","Georgia","13","Talbot","263","Talbot, GA",350,11292000,62
"G1302650","2002","Georgia","13","Taliaferro","265","Taliaferro, GA",75,1204000,26
"G1302670","2002","Georgia","13","Tattnall","267","Tattnall, GA",2660,49388000,297
"G1302690","2002","Georgia","13","Taylor","269","Taylor, GA",1470,46785000,144
"G1302710","2002","Georgia","13","Telfair","271","Telfair, GA",3359,57479000,236
"G1302730","2002","Georgia","13","Terrell","273","Terrell, GA",1865,34838000,193
"G1302750","2002","Georgia","13","Thomas","275","Thomas, GA",18025,457880000,1087
